,context_annotations,created_at,edit_history_tweet_ids,id,text
71,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-02-23 22:55:53+00:00,['1496619851967696899'],1496619851967696899,"🍟💩🐔🐘 #WackyHatWednesday , get into it! Show me your Wacky Hat. https://t.co/BQjRDojvEi"
72,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1201528585682423809', 'name': ""Valentine's Day"", 'description': ""this entity for all conversations for valentine's day all year ""}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1201528585682423809', 'name': ""Valentine's Day"", 'description': ""this entity for all conversations for valentine's day all year ""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1201528585682423809', 'name': ""Valentine's Day"", 'description': ""this entity for all conversations for valentine's day all year ""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-02-14 20:16:55+00:00,['1493318358426554368'],1493318358426554368,RT @fp_coalition: Let's show Mother Nature some love! Learn how you can help the planet with breakthrough science this #ValentinesDay!💚 HER…
73,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-02-05 00:45:25+00:00,['1489762050238681089'],1489762050238681089,RT @fp_coalition: FootPrint Coalition's Science Engine has its first 14 projects. READ MORE: https://t.co/Uy87nBKi4p https://t.co/9Y9NIH4Knd
74,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1412579054855671809', 'name': 'Google Innovation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-02-05 00:45:19+00:00,['1489762022392614912'],1489762022392614912,"RT @rachelkropa: First round of projects on the @fp_coalition SCIENCE ENGINE deserve a first-ever Tweet! Join us in funding them, and share…"
75,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '1395485985555709953', 'name': 'Sweet Tooth'}}, {'domain': {'id': '22', 'name': 'TV Genres', 'description': 'Television Show Genres'}, 'entity': {'id': '1283481070956998656', 'name': 'Sci-fi & fantasy TV'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847869772129685504', 'name': 'Sci-fi & fantasy', 'description': 'Sci-fi and fantasy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1280550787207147521', 'name': 'Arts & culture'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1283481070956998656', 'name': 'Sci-fi & fantasy TV'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1400883141015871488', 'name': 'Sweet Tooth'}}, {'domain': {'id': '172', 'name': 'Global TV Show', 'description': 'For global/conceptual TV shows without localization.'}, 'entity': {'id': '1400883141015871488', 'name': 'Sweet Tooth'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10049789145', 'name': 'Rotten Tomatoes', 'description': 'Rotten Tomatoes'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10049789145', 'name': 'Rotten Tomatoes', 'description': 'Rotten Tomatoes'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}]",2022-01-15 02:14:05+00:00,['1482174217437155329'],1482174217437155329,RT @RottenTomatoes: #SweetTooth wins the #GoldenTomato Award for Best-Reviewed Fantasy/Sci-Fi TV Series of 2021. https://t.co/m50CKSXsdH ht…
76,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-12-15 16:56:34+00:00,['1471162275926970368'],1471162275926970368,I’ve never written an Op-Ed before…What we’re facing is urgent. Thx to @FastCompanyI hope you all take a minute of your day to read about these incredible scientists that are doing the work that we can all participate in. https://t.co/wF7Wayx2XJ https://t.co/N4KU9M69Go
77,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-12-03 20:08:18+00:00,['1466861875610537985'],1466861875610537985,https://t.co/iZz2G8LELV
78,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-12-03 20:08:05+00:00,['1466861820317093889'],1466861820317093889,https://t.co/yC3d9zIWt0
79,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808383834265817088', 'name': 'The Beatles', 'description': 'The Beatles'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '808383834265817088', 'name': 'The Beatles', 'description': 'The Beatles'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '806571747730341888', 'name': 'Rock', 'description': 'Rock'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '806571747730341888', 'name': 'Rock', 'description': 'Rock'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '808383834265817088', 'name': 'The Beatles', 'description': 'The Beatles'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1108100469778345984', 'name': 'Classic rock', 'description': 'Classic Rock'}}]",2021-12-03 20:08:04+00:00,['1466861814063374337'],1466861814063374337,"It’s Friday, we’re blasting The Beatles, going down memory lane and continuing our mission today for a great cause…Want an autograph of your own and bragging rights for helping planet Earth? Thought so - check the link: https://t.co/k1Cwtu7OuM https://t.co/mANURJIm17"
80,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-11-30 19:00:19+00:00,['1465757600910233603'],1465757600910233603,Hitting pen to paper today and making the planet greener. Get yours today:  https://t.co/k1Cwtu7OuM https://t.co/BZslGqwWZl
81,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029072721', 'name': 'MasterChef', 'description': 'The entertaining amateur cookery contest, where chefs attempt to create the most delicious dishes.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1250078501849280512', 'name': 'Christmas', 'description': 'This entity includes all conversations for Christmas for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1250078501849280512', 'name': 'Christmas', 'description': 'This entity includes all conversations for Christmas for all years.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1250078501849280512', 'name': 'Christmas', 'description': 'This entity includes all conversations for Christmas for all years.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-11-18 17:04:22+00:00,['1461379767924449281'],1461379767924449281,"All I want for Christmas is more MinkDog! These spice blends, salts, and maple products have taken me from sometimes bunko cook to fledgling master chef. THE CLOCK IS TICKING ON THIS LIMITED DROP, SO SNAG YOURS TODAY BEFORE IT'S TOO LATE. https://t.co/GXVoKumahQ https://t.co/13icYm6lBo"
82,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1450764012677857294', 'name': 'The UN Climate Change Conference 2021 has started 🌍'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1265415402915393537', 'name': 'Climate change'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1450764012677857294', 'name': 'The UN Climate Change Conference 2021 has started 🌍'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1451204082283126791', 'name': 'Your Backdoor To COP26', 'description': 'Join us at the Exponential Climate Action Summit IV, broadcast live from the diplomatic zone at #COP26 in Glasgow. How can innovation and digitalization provide scalable solutions to the #climatecrisis? With top speakers from Ericsson, Ragn-Sells, BT, Spotify and many more. '}}]",2021-11-12 20:40:15+00:00,['1459259770192347137'],1459259770192347137,"RT @fp_coalition: Let's catch up on New Technologies, Methane Gas Reduction and #COP26! Continue the conversation with us over at: https://…"
83,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-11-06 17:13:43+00:00,['1457033467078668290'],1457033467078668290,"Adjusting the halo on my heaven sent partner Mrs D.. you are my everything, and November 6th, Always a day of gratitude, for your blessed birth.
P.S. I will never watch ahead on a co-viewed streaming show..That is my eternal vow… https://t.co/DVzP1hk5Ba"
84,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-11-04 16:41:40+00:00,['1456300625524772868'],1456300625524772868,https://t.co/R3nfCitlIA
85,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-11-04 16:41:25+00:00,['1456300563767828497'],1456300563767828497,For my dearest daughter AVRI’s 7th bday I gave the kids what they want. Which is clearly mob violence. https://t.co/ioypWMyGb4
86,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-10-14 16:09:42+00:00,['1448682435391090692'],1448682435391090692,"What should we aspire to? Supporting companies that have a plan for the planet our children will inherit. @Aspiration has found a way to do it with everyday purchases. Therefore, it’s a company I support. #SpendSustainably by signing up now: https://t.co/7MUEhFRMsZ https://t.co/ji19yD797w"
87,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2021-10-13 16:00:17+00:00,['1448317677391335424'],1448317677391335424,Tomorrow. #Aspiration https://t.co/MAEIgn7RT6
88,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]",2021-09-28 16:23:13+00:00,['1442887630669037571'],1442887630669037571,“Everything worth doing is essentially a startup in its infancy.” https://t.co/tHuubcmnBa #LinkedInTopStartups https://t.co/iKitUIOq9t
